doc_id,doi,title,reaction_system,raw_reaction_system,confidence,rationale,evidence_terms,status
doc_0303,,10.1021/acsenergylett.1c01513,CO2RR,CO2RR,0.95,"The abstract repeatedly and explicitly discusses electrochemical reduction of CO2 (CO2R), CO2 electrolysis, gas diffusion electrodes for CO2 reduction, CO2 mass transport, and CO2 conversion/penetration depth. No discussion of CO electroreduction (CORR) or other electrochemical reactions is present, so the paper's main reaction system is CO2RR.","['electrochemical reduction of CO2', 'CO2R', 'CO2 electrolysis', 'CO2 mass transport', 'gas diffusion electrodes', 'CO2 conversion', 'triple phase boundaries (TPBs)']",ok
doc_0304,,10.1021/acsenergylett.1c01639,unknown,unknown,0.18,"Only a DOI string was provided as the title; the abstract and conclusion are missing. There is no information about the reaction system or subject matter, so the paper-level reaction cannot be determined from the given data.",[],ok
doc_0305,,10.1021/acsenergylett.4c02634,CO2RR,CO2RR,0.92,"The abstract explicitly frames the work around scaling and studying carbon dioxide reduction (CO2R) in MEA electrolyzers, investigating Cu2O-derived catalysts under CO2R conditions. CO reduction is mentioned as an influence studied, but CO2R is the primary reaction system examined.","['carbon dioxide reduction', 'CO2R', 'CO reduction', 'feeding CO', 'C2+ selectivity', 'MEA electrolyzers', 'Cu2O-derived catalysts']",ok
doc_0306,,10.1021/acsenergylett.4c03091,CO2RR,CO2RR,0.95,"The abstract explicitly describes electrochemical CO2 reduction to ethanol, repeatedly refers to CO2RR, reports ethanol Faradaic efficiencies and C2 product selectivity, and discusses reactor and catalyst design for CO2 electroreduction—making CO2RR the central reaction system.","['electrochemical CO2 reduction', 'CO2RR', 'ethanol Faradaic efficiency', 'C2 products', 'CO2', 'ethanol selectivity', 'Cu2O zinc-doped precatalyst', 'porous solid electrolyte reactor']",ok
doc_0307,,10.1021/acsenergylett.6b00119,CO2RR,CO2RR,0.92,The abstract explicitly describes photochemical reduction of CO2 into methanol (CH3OH) using Ga(In)N semiconductors and reports CO2-to-methanol conversion rates and dopant effects. The central chemical transformation is CO2 reduction.,"['photochemical reduction of carbon dioxide', 'CO2', 'photoreduction', 'methanol (CH3OH)', 'conversion rate of CO2 into CH3OH', 'visible light illumination', 'Ga(In)N', 'Mg-dopant']",ok
doc_0309,,10.1021/acsenergylett.6b00475,unknown,unknown,0.9,"The provided title is just a DOI and the abstract contains only the ACS “Just Accepted” boilerplate with no scientific content; the conclusion is empty. There is no information about any electrochemical reaction or system, so the reaction system cannot be determined from the supplied text.","['DOI only title', 'Just Accepted manuscript boilerplate', 'no abstract scientific content', 'no conclusion provided', 'insufficient information']",ok
doc_0310,,10.1021/acsenergylett.6b00557,unknown,unknown,0.16,"The provided title is only a DOI and the abstract is generic ACS 'Just Accepted' boilerplate with no scientific content; no reaction or system is described and conclusion is empty, so the reaction system cannot be determined.","['Just Accepted', 'manuscripts', 'peer-reviewed', 'American Chemical Society', 'DOI', 'no experimental details', 'no reaction mentioned']",ok
doc_0311,,10.1021/acsenergylett.7b00640,CO2RR,CO2RR,0.9,"The abstract repeatedly frames the work as a perspective on plasmonic photocatalysts for sunlight-driven recycling of CO2 into liquid fuels and explicitly discusses the CO2 reduction reaction (CO2RR), mechanistic understanding, and product selectivity for CO2RR. No CO electroreduction or other electrochemical reactions are emphasized.","['CO2 reduction reaction', 'CO2RR', 'recycling of CO2 into transportable liquid fuels', 'plasmonic assisted CO2RR', 'CO2RR product selectivity']",ok
doc_0312,,10.1021/acsenergylett.7b01017,CO2RR,CO2RR,0.9,"The abstract describes an electrolyzer flow cell converting CO2 to CO at the cathode with a silver catalyst, reporting Faradaic efficiencies and cell configurations to enhance CO2 reduction selectivity. The focus is electroreduction of CO2 to CO (CO2RR).","['CO2 reduction to CO', 'electrolyzer flow cell', 'gaseous CO2 at the cathode', 'silver catalyst', 'Faradaic efficiency', 'bipolar membrane']",ok
doc_0313,,10.1021/acsenergylett.7b01096,CO2RR,CO2RR,0.95,"The abstract explicitly describes electroreduction of CO2 to CO on a supported gold catalyst in an alkaline flow electrolyzer, reporting CO partial current densities, onset of CO production, and CO energetic efficiency—i.e., CO2 electroreduction is the central reaction.","['electroreduction of CO2 to CO', 'CO production', 'j_CO (partial current density)', 'alkaline flow electrolyzer', 'onset cathode potentials', 'CO energetic efficiency']",ok
doc_0314,,10.1021/acsenergylett.7b01104,unknown,unknown,0.85,"The provided title is only a DOI and the abstract contains only an ACS “Just Accepted” publication disclaimer with no scientific content about reactions; the conclusion is empty. There is no information about electrochemical reactions (CO2RR, CORR, or other) to allow classification.","['DOI only title', ""abstract is ACS 'Just Accepted' disclaimer"", 'no mention of CO2, CO, electroreduction, or any electrochemical reaction', 'conclusion is empty']",ok
doc_0315,,10.1021/acsenergylett.8b00092,unknown,unknown,0.9,The provided title is only a DOI and the abstract is editorial boilerplate about “Just Accepted” manuscripts with no scientific content or mention of any electrochemical reactions. The conclusion is empty. There is insufficient information to determine the paper’s reaction system.,"['Just Accepted', 'manuscripts', 'American Chemical Society', 'DOI', 'no reaction terms present']",ok
doc_0316,,10.1021/acsenergylett.8b00164,CORR,CORR,0.92,"The abstract explicitly focuses on electrochemical CO reduction (referred to as COR) on gas diffusion electrodes and reports partial current densities for COR to C2H4. While CO2 reduction is mentioned in background, the experiments and performance metrics center on CO electroreduction (COR).","['""electrochemical CO reduction (COR)""', '""partial current density ... for COR to C2H4""', '""evaluate the effects of reactant gas transport on the activity and the selectivity of the GDE materials for COR""']",ok
doc_0318,,10.1021/acsenergylett.8b00273,CO2RR,CO2RR,0.92,"The abstract explicitly and repeatedly discusses the electrochemical CO2 reduction reaction (CO2RR), study of Fe-N-C catalysts for converting CO2 to CO and further to hydrocarbons, and the role of electrolyte on CO2RR selectivity. The paper centers on CO2 electroreduction rather than CO electroreduction or other electrochemical reactions.","['electrochemical CO2 reduction reaction (CO2RR)', 'convert CO2 and excess renewable energy into valuable chemicals', 'direct co-reduction of CO2 and H2O to CO', 'Fe-N-C catalysts can reduce CO further to hydrocarbons', 'role of the electrolyte on the CO2RR selectivity']",ok
doc_0319,,10.1021/acsenergylett.8b00326,CORR,CORR,0.93,"The abstract explicitly studies the conversion of CO to C2 products and repeatedly refers to the CO reduction reaction (CORR), CO electroreduction, and CO dimerization pathways. The focus is on CO-to-ethylene/ethanol selectivity across metal surfaces, indicating CORR is the main reaction system.","['conversion of CO to C2 species', 'CO reduction reaction (CORR)', 'reduces CO to ethylene', 'CO electroreduction to ethanol', 'CO dimer as the carbon-carbon coupling step']",ok
doc_0320,,10.1021/acsenergylett.8b00519,CO2RR,CO2RR,0.9,"The abstract explicitly describes electrochemical conversion of carbon dioxide to carbon monoxide, discussion of electroreduction of CO2, and studies of catalysts for CO2 reduction (e.g., 'Transforming carbon dioxide to carbon monoxide', 'electroreduction of CO2'). The paper focuses on CO2 electroreduction rather than CO electroreduction or other reactions.","['Transforming carbon dioxide to carbon monoxide', 'reducing carbon dioxide', 'electroreduction of CO2', 'carbon monoxide (CO)', 'catalysts for electroreduction of CO2']",ok
doc_0321,,10.1021/acsenergylett.8b00553,CO2RR,CO2RR,0.95,"The abstract explicitly and repeatedly discusses electrochemical reduction of CO2 and development of Cu electrocatalysts for CO2 reduction to products (CO, formate, methanol, methane, ethanol, ethylene). The paper focuses on mechanisms and structure–property relationships for CO2 electroreduction, so the main reaction system is CO2RR.","['electroreduction of CO2', 'CO2 reduction', 'Cu electrocatalysts', 'carbon monoxide (CO) and formate to methanol, methane, ethanol and ethylene', 'artificial carbon recycling']",ok
doc_0322,,10.1021/acsenergylett.8b00878,unknown,unknown,0.35,"Provided title is only a DOI and the abstract is a general discussion of CO2 emissions, photosynthesis, and climate impacts with no mention of electrochemical reactions (CO2RR/CORR) or any specific reaction system. Conclusion is empty, so there is insufficient information to assign a reaction system.","['carbon dioxide', 'CO2', 'C O 2', 'photosynthesis', 'carbon cycle', 'emissions', 'global warming', 'fossil fuels']",ok
doc_0323,,10.1021/acsenergylett.8b01409,CO2RR,CO2RR,0.95,"The abstract explicitly and repeatedly discusses electrochemical CO2 reduction (CO2RR) to CO, reporting Faradaic efficiency for CO, partial CO current density, suppression of competing HER, and DFT analysis of CO2RR active sites. This indicates CO2 electroreduction is the paper's main reaction.","['CO2 reduction reaction', 'CO2RR', 'convert CO2 to CO', 'Faradaic efficiency (FE_CO)', 'partial current density for CO (j_CO)', 'competing hydrogen evolution reaction (HER)']",ok
doc_0324,,10.1021/acsenergylett.8b01734,CO2RR,CO2RR,0.93,"The abstract explicitly describes the electroreduction of carbon dioxide (CO2) to carbon monoxide (CO), development of electrodes for CO2 electroreduction, and reports Faradaic efficiencies and current densities for CO2-to-CO conversion. The work focuses on CO2RR performance, selectivity, and stability in electrolyzers.","['electroreduction of carbon dioxide (CO2) to carbon monoxide (CO)', 'reduce CO2 to CO', 'CO2 electroduction systems', 'CO2RR', 'Faradaic efficiency over 90% at current densities above 150 mA/cm^2', 'electrochemical reduction of carbon dioxide']",ok
doc_0325,,10.1021/acsenergylett.8b01736,CO2RR,CO2RR,0.95,"The abstract repeatedly and explicitly describes electrochemical CO2 reduction (CO2RR) on Cu and CuAg thin film catalysts, discussing CO2 reduction activity, selectivity toward liquid carbonyl products, and trends in CO2 R performance. This identifies CO2RR as the paper's main reaction system.","['CO2 reduction', 'CO2RR', 'CO2 R', 'electrochemical CO2 reduction', 'Cu-based CO2 reduction catalysts', 'CuAg thin films', 'selectivity toward liquid carbonyl products', 'acetaldehyde and acetate']",ok
doc_0326,,10.1021/acsenergylett.8b01933,unknown,unknown,0.9,"The provided title is just a DOI and the abstract is generic ACS 'Just Accepted' boilerplate with no scientific content or mention of any electrochemical reaction (no CO2, CO, electroreduction, HER, OER, etc.). The conclusion is empty, so there is insufficient information to determine the paper's reaction system.","['""Just Accepted"" manuscript boilerplate', 'DOI only as title (10.1021/acsenergylett.8b01933)', 'no mention of CO2 or carbon dioxide', 'no mention of CO or carbon monoxide', 'no mention of electroreduction/electrolysis or other electrochemical reactions']",ok
doc_0327,,10.1021/acsenergylett.8b01996,CO2RR,CO2RR,0.93,"The abstract repeatedly and explicitly describes electrocatalytic reduction of carbon dioxide (CO2), discussing Au–Sn catalysts for CO2 electroreduction and formation of formic acid and syngas (CO + H2). The work centers on CO2 reduction activity, selectivity, and mechanistic/operando studies, so the main reaction system is CO2RR.","['electrocatalytic', 'carbon dioxide (CO2) reduction', 'CO2 electroreduction', 'formic acid', 'syngas (CO + H2)', 'electroreduction of CO2', 'Au–Sn bimetallic nanoparticles', 'product distribution']",ok
doc_0328,,10.1021/acsenergylett.8b02035,CO2RR,CO2RR,0.92,"Abstract explicitly and repeatedly discusses electrochemical CO2 reduction and development of practical CO2 electrolyzers (CO2R), vapor-fed/vapor-phase CO2 reactors, and translating CO2 reduction catalysts into devices. The central reaction system is clearly CO2 electroreduction.","['electrochemical CO2 reduction', 'CO2 electrolyzers', 'CO2R', 'vapor-phase CO2', 'vapor-fed reactors', 'CO2 reduction catalysts']",ok
doc_0329,,10.1021/acsenergylett.8b02525,CO2RR,CO2RR,0.92,"The abstract repeatedly and explicitly discusses electrochemical reduction of CO2 and the CO2 reduction reaction (CO2RR), including use of in situ ATR-IR to study CO2RR and electrocatalyst design for CO2 electroreduction.","['CO2 electrochemical reduction', 'CO2RR', 'CO2 reduction reaction', 'electrocatalysts', 'electrocatalytic conversion of CO2 and H2O', 'in situ ATR-IR spectroscopy']",ok
doc_0330,,10.1021/acsenergylett.9b00137,CO2RR,CO2RR,0.95,"The abstract explicitly discusses the electrochemical conversion/reduction of CO2 to chemicals, fuels, and feedstocks, the need to increase current densities for commercial CO2 reduction (e.g., >200 mA/cm2), and use of gas-diffusion layers and catalysts to supply CO2 to the catalyst—all indicating CO2 electroreduction as the central reaction.","['CO2', 'electrochemical conversion of CO2', 'CO2 reduction', 'current density', 'gas-diffusion layers (GDLs)', 'catalyst', 'CO2RR']",ok
doc_0331,,10.1021/acsenergylett.9b00172,unknown,unknown,0.9,"Title is a DOI only and the abstract contains only generic ACS 'Just Accepted' boilerplate with no scientific content. No specific electrochemical reaction (CO2RR, CORR, or others) or materials/reaction details are provided in the title, abstract, or conclusion, so the reaction system cannot be determined.","['Just Accepted', 'manuscript', 'American Chemical Society', 'DOI']",ok
doc_0332,,10.1021/acsenergylett.9b00191,CO2RR,CO2RR,0.9,"The abstract repeatedly and explicitly discusses the carbon dioxide reduction reaction (CO2 reduction, CO2RR), focusing on using lattice strain to affect activity and selectivity of CO2RR electrocatalysts and challenges in isolating strain effects; it also references CO2 conversion products and competing HER. This identifies CO2RR as the central reaction system.","['CO2 reduction reaction', 'CO2RR', 'CO RR', 'carbon dioxide', 'strain', 'electrocatalysts', 'selectivity', 'hydrogen evolution reaction (HER)']",ok
